id,address,locality,city,latitude,longitude,zipcode,country_id,locality_verbose,city_id
18365575,"E-16, Main Market, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5514459,77.208506,110016,1,"Hauz Khas, New Delhi",1
18400746,"Shahpur Jat, New Delhi",Shahpur Jat,New Delhi,28.5491141,77.2136148,110049,1,"Shahpur Jat, New Delhi",1
3383,"3-A, Behind Mother Dairy, Uday Park, New Delhi",Uday Park,New Delhi,28.5607571978,77.2182605043,0,1,"Uday Park, New Delhi",1
2786,"2nd Floor, Food Court, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.5286947125,77.2193276882,0,1,"Select Citywalk Mall, Saket, New Delhi",1
306503,"H-8, Opposite Venkateswara College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5879119,77.1675239,,1,"Satyaniketan, New Delhi",1
306476,"J 2/5, 3rd & 4th Floor, B.K. Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,New Delhi,28.6477737,77.1201223,,1,"Rajouri Garden, New Delhi",1
2787,"3rd Floor, Ambience Mall, Gurgaon","Ambience Mall, Gurgaon",Gurgaon,28.5030769,77.0971178,0,1,"Ambience Mall, Gurgaon, Gurgaon",1
2004,"The Manor, 77, Friends Colony, New Delhi",Friends Colony,New Delhi,28.570142,77.257106,0,1,"Friends Colony, New Delhi",1
3431,"3rd Floor, Ambience Mall, Gurgaon","Ambience Mall, Gurgaon",Gurgaon,28.5026128,77.0971853,0,1,"Ambience Mall, Gurgaon, Gurgaon",1
301605,"D -19/20, 1st Floor, Inner Circle, Connaught Place, New Delhi",Connaught Place,New Delhi,28.6338435563,77.2208629176,110001,1,"Connaught Place, New Delhi",1
304746,"J-2/5, 1st & 2nd Floor, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,New Delhi,28.647716,77.1200352,,1,"Rajouri Garden, New Delhi",1
18258484,"G-14 B, Hudson Lane, Vijay Nagar, New Delhi",Vijay Nagar,New Delhi,28.6943812,77.2040075,,1,"Vijay Nagar, New Delhi",1
18124357,"M-16, Ground Floor, Outer Circle, Connaught Place, New Delhi",Connaught Place,New Delhi,28.6317119,77.2226871,,1,"Connaught Place, New Delhi",1
312130,"120-A, Ground Floor, Humayunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5610272325,77.1938467026,,1,"Safdarjung, New Delhi",1
345,"K 11, Som Vihar Apartments, R K Puram, New Delhi",R K Puram,New Delhi,28.5724323,77.1738591,0,1,"R K Puram, New Delhi",1
304194,"House 85-A, Humayupur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5619919309,77.1923604235,,1,"Safdarjung, New Delhi",1
8396,"102-A, 1st Floor, DLF South Square Mall, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar",New Delhi,28.576014,77.194929,0,1,"DLF South Square, Sarojini Nagar, New Delhi",1
1634,"132, Sarojini Nagar Market, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,28.5761246,77.1957611,0,1,"Sarojini Nagar, New Delhi",1
18211312,"139, Near Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,28.5697442,77.1940306,,1,"Sarojini Nagar, New Delhi",1
309804,"Humayunpur Chowk, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5620166666,77.1936659887,,1,"Safdarjung, New Delhi",1
4911,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri",New Delhi,28.5802165,77.1885648,0,1,"The Leela Palace, Chanakyapuri, New Delhi",1
18376494,"ITC Maurya, Chanakyapuri, New Delhi","ITC Maurya, Chanakyapuri",New Delhi,28.5974082,77.1735895,,1,"ITC Maurya, Chanakyapuri, New Delhi",1
3955,"The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi","The Ashok, Chanakyapuri",New Delhi,28.597062,77.195892,0,1,"The Ashok, Chanakyapuri, New Delhi",1
849,"V-15, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.5842508,77.1915599,0,1,"Chanakyapuri, New Delhi",1
848,"12 & 13, Food Plaza, Yashwant Place, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.5842927,77.1917436,0,1,"Chanakyapuri, New Delhi",1
18228885,"New Moti Bagh, Near Leela Palace Hotel, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.5795901,77.1863937,,1,"Chanakyapuri, New Delhi",1
4915,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri",New Delhi,28.5793611,77.1890039,0,1,"The Leela Palace, Chanakyapuri, New Delhi",1
308261,"7, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.6043227,77.1863937,,1,"Chanakyapuri, New Delhi",1
306026,"ITC Maurya, Diplomatic Enclave, Chanakyapuri, New Delhi","ITC Maurya, Chanakyapuri",New Delhi,28.5981818,77.1734292,,1,"ITC Maurya, Chanakyapuri, New Delhi",1
18376469,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri",New Delhi,28.5948008,77.1702198,,1,"The Taj Palace Hotel, Chanakyapuri, New Delhi",1
18435287,"Ground Floor, Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","Palate of Delhi, Chanakyapuri",New Delhi,28.5921535,77.1622219,,1,"Palate of Delhi, Chanakyapuri, New Delhi",1
302636,"ITC Maurya, Chanakyapuri, New Delhi","ITC Maurya, Chanakyapuri",New Delhi,28.5974082,77.1735895,,1,"ITC Maurya, Chanakyapuri, New Delhi",1
4375,"The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi","The Ashok, Chanakyapuri",New Delhi,28.596981,77.195866,0,1,"The Ashok, Chanakyapuri, New Delhi",1
852,"S14, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.5843202,77.191558,0,1,"Chanakyapuri, New Delhi",1
18238246,"Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.5974082,77.1735895,,1,"Chanakyapuri, New Delhi",1
7575,"2, Yashwant Place Market, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.5841379,77.1917845,0,1,"Chanakyapuri, New Delhi",1
816,"25, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.5842508,77.1915599,0,1,"Chanakyapuri, New Delhi",1
850,"12 & 13, Food Plaza, Yashwant Place, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.5841379,77.1917845,0,1,"Chanakyapuri, New Delhi",1
18433910,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","Palate of Delhi, Chanakyapuri",New Delhi,28.5921535,77.1622219,,1,"Palate of Delhi, Chanakyapuri, New Delhi",1
1630,"27, Yashwant Place Market, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,28.5843608,77.1914283,0,1,"Chanakyapuri, New Delhi",1
18249081,"K1/135, Opposite Oriental Bank of Commerce, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5414053629,77.2478543222,,1,"Chittaranjan Park, New Delhi",1
18445801,"145, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.540204,77.248798,,1,"Chittaranjan Park, New Delhi",1
7601,"22, Market 4, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5371718,77.2484567,0,1,"Chittaranjan Park, New Delhi",1
18457499,"Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,0.0,0.0,,1,"Chittaranjan Park, New Delhi",1
18364354,"K-1/10, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5399184,77.2518548,,1,"Chittaranjan Park, New Delhi",1
18396942,"Shop 7, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5366561,77.2533385,,1,"Chittaranjan Park, New Delhi",1
7635,"32, Market  2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5359835021,77.2529806942,0,1,"Chittaranjan Park, New Delhi",1
18371396,"K-1/14, Main Road, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5393728,77.2530302,,1,"Chittaranjan Park, New Delhi",1
18282004,"Shop 53, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5403618354,77.2486807778,,1,"Chittaranjan Park, New Delhi",1
17989134,"32, Market 4, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5371328,77.2485055,,1,"Chittaranjan Park, New Delhi",1
18311930,"Rockland Inn, B-207, Block B, Outer Ring Road, Near Savitri Cinema Flyover, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5426944,77.2417726,,1,"Chittaranjan Park, New Delhi",1
18396171,"K 1/38, EPDP Main Road, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5404792894,77.2499601915,,1,"Chittaranjan Park, New Delhi",1
18481320,"Shop 22, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,0.0,0.0,,1,"Chittaranjan Park, New Delhi",1
18471314,"Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,0.0,0.0,,1,"Chittaranjan Park, New Delhi",1
2649,"E-556, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5388101,77.2400353,0,1,"Greater Kailash (GK) 2, New Delhi",1
2067,"32, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5735538,77.2302318,0,1,"Defence Colony, New Delhi",1
763,"28, Main Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5730331,77.2304115,0,1,"Defence Colony, New Delhi",1
2878,"Main Market, Near Mother Dairy, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.574147,77.2298726,0,1,"Defence Colony, New Delhi",1
312586,"47, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5732209,77.2305013,,1,"Defence Colony, New Delhi",1
678,"37, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5735538,77.2302318,0,1,"Defence Colony, New Delhi",1
580,"108 & 126, Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5780492,77.2388538,110024,1,"Defence Colony, New Delhi",1
525,"15, Gyandeep, Main Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5735453,77.230142,0,1,"Defence Colony, New Delhi",1
199,"A-1, DDA Shopping Complex, Near Moolchand Flyover, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5661594,77.233061,0,1,"Defence Colony, New Delhi",1
18322644,"Shop 3, Main Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5739678,77.2298726,,1,"Defence Colony, New Delhi",1
705,"A-1, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.574066,77.2299624,0,1,"Defence Colony, New Delhi",1
7851,"805, Arjun Nagar, Opposite Defence Colony, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5735915,77.2283618,110003,1,"Defence Colony, New Delhi",1
437,"39, Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5777696,77.2382701,0,1,"Defence Colony, New Delhi",1
18451576,"Shop 25,27 & 29, Defence Colony Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5775098152,77.2385255992,,1,"Defence Colony, New Delhi",1
18303851,"159, Defence Colony Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5785699,77.2386742,110024,1,"Defence Colony, New Delhi",1
18294230,"Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5780065,77.2384048,,1,"Defence Colony, New Delhi",1
18396187,"Defence Colony, New Delhi",Defence Colony,New Delhi,28.573539,77.23133,110024,1,"Defence Colony, New Delhi",1
756,"125, Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5780151,77.2384946,0,1,"Defence Colony, New Delhi",1
308279,"MCD Booth, Near Mother Dairy, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5744159,77.2298726,,1,"Defence Colony, New Delhi",1
311511,"Shop 41, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5734984,77.2305911,,1,"Defence Colony, New Delhi",1
309838,"82, Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5783096,77.238764,,1,"Defence Colony, New Delhi",1
3283,"The Lodhi, Lodhi Road, New Delhi","The Lodhi, Lodhi Road",New Delhi,28.5921591,77.238315,0,1,"The Lodhi, Lodhi Road, New Delhi",1
18264963,"8, Sunder Nagar Market, Sunder Nagar, New Delhi",Sunder Nagar,New Delhi,28.6024702,77.2411888,,1,"Sunder Nagar, New Delhi",1
586,"2, Main Market, Sunder Nagar, New Delhi",Sunder Nagar,New Delhi,28.60252,77.2409086,0,1,"Sunder Nagar, New Delhi",1
18157416,"4, Sunder Nagar, New Delhi Delhi NCR, Sunder Nagar",Sunder Nagar,New Delhi,28.6026409,77.241099,110003,1,"Sunder Nagar, New Delhi",1
18421051,"Bikaner House, Pandara Road Market, New Delhi",Pandara Road Market,New Delhi,28.6081696,77.2305318,,1,"Pandara Road Market, New Delhi",1
308537,"Shop 7, Pandara Road Market, New Delhi",Pandara Road Market,New Delhi,28.6080468,77.2298329,,1,"Pandara Road Market, New Delhi",1
3403,"28, Sunder Nagar Market, Sunder Nagar, New Delhi",Sunder Nagar,New Delhi,28.6014758,77.241099,110003,1,"Sunder Nagar, New Delhi",1
3239,"Taj Vivanta, Subramania Bharti Marg, Sujan Singh Park, Khan Market, New Delhi","Taj Vivanta, Khan Market",New Delhi,28.6012192,77.2294337,,1,"Taj Vivanta, Khan Market, New Delhi",1
5784,"Pandara Road Market, New Delhi",Pandara Road Market,New Delhi,28.6079937,77.230028,0,1,"Pandara Road Market, New Delhi",1
18377458,"B 142/1, B Block, East of Kailash, New Delhi",East of Kailash,New Delhi,0.0,0.0,,1,"East of Kailash, New Delhi",1
18355119,"Community Center, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5583872235,77.2457957268,,1,"East of Kailash, New Delhi",1
18458308,"Shop 9, D Block, DDA Market, Near HDFC Bank, East of Kailash, New Delhi",East of Kailash,New Delhi,28.556008,77.248986,,1,"East of Kailash, New Delhi",1
9886,"2, C Block Market, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5594888889,77.2566444444,0,1,"East of Kailash, New Delhi",1
3479,"44/4, Community Centre, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5581363235,77.2459593415,0,1,"East of Kailash, New Delhi",1
310794,"Shop 8, Mount Kailash Market, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5530398,77.2475416,,1,"East of Kailash, New Delhi",1
18409218,"C 35, DDA Flats, Garhi, East of Kailash, New Delhi",East of Kailash,New Delhi,28.557711,77.2529833,,1,"East of Kailash, New Delhi",1
18355111,"245- A, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5556976739,77.2488209233,,1,"East of Kailash, New Delhi",1
18414496,"16, A, Main Road, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5540294,77.2480855,,1,"East of Kailash, New Delhi",1
18273617,"Shop 1/191, Neelkanth Palace, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5560030604,77.2507051751,,1,"East of Kailash, New Delhi",1
18423121,"Shop 8, Near Isckon Temple, East of Kailash, New Delhi",East of Kailash,New Delhi,0.0,0.0,,1,"East of Kailash, New Delhi",1
18388133,"East of Kailash, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5543714,77.2475006,110065,1,"East of Kailash, New Delhi",1
18357958,"Near Mool Chand Metro Station, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5617082,77.2539276,,1,"East of Kailash, New Delhi",1
9883,"3-5, Mini DDA Market, Amrit Puri B, Garhi, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5569256932,77.2537075728,0,1,"East of Kailash, New Delhi",1
9884,"285, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5554022993,77.2497214749,0,1,"East of Kailash, New Delhi",1
18380379,"D-130, East of Kailash, New Delhi",East of Kailash,New Delhi,0.0,0.0,110065,1,"East of Kailash, New Delhi",1
313419,"Near Iskcon Temple, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5569616206,77.2537364066,,1,"East of Kailash, New Delhi",1
18425767,"East of Kailash, New Delhi",East of Kailash,New Delhi,0.0,0.0,,1,"East of Kailash, New Delhi",1
18432652,"9A, C Block Market, East of Kailash, New Delhi",East of Kailash,New Delhi,0.0,0.0,,1,"East of Kailash, New Delhi",1
18312598,"F-50, East of Kailash, New Delhi",East of Kailash,New Delhi,28.5562573,77.2446488,,1,"East of Kailash, New Delhi",1
18322518,"45-46, 1st Floor, The India Mall, Community Centre, New Friends Colony, New Delhi","The India Mall, New Friends Colony",New Delhi,28.5616114709,77.2689445317,,1,"The India Mall, New Friends Colony, New Delhi",1
2245,"8, Community Center, New Friends Colony, New Delhi","Community Centre, New Friends Colony",New Delhi,28.5612884322,77.2682002187,0,1,"Community Centre, New Friends Colony, New Delhi",1
3202,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony",New Delhi,28.5610944444,77.2695388889,0,1,"The Suryaa New Delhi, New Friends Colony, New Delhi",1
924,"16, Community Center, New Friends Colony, New Delhi","Community Centre, New Friends Colony",New Delhi,28.5614129,77.2684871,0,1,"Community Centre, New Friends Colony, New Delhi",1
18175255,"12, Community Centre, New Friends Colony, New Delhi","Community Centre, New Friends Colony",New Delhi,28.5624518969,77.2692650557,,1,"Community Centre, New Friends Colony, New Delhi",1
2578,"35, Community Centre, New Friends Colony, New Delhi","Community Centre, New Friends Colony",New Delhi,28.5617151257,77.2681194171,0,1,"Community Centre, New Friends Colony, New Delhi",1
18354650,"1st Floor, The India Mall, New Friends Colony, New Delhi","The India Mall, New Friends Colony",New Delhi,28.5617952226,77.2688566893,,1,"The India Mall, New Friends Colony, New Delhi",1
310348,"7, Commercial Complex, New Friends Colony, New Delhi",New Friends Colony,New Delhi,28.5624012477,77.2688352317,,1,"New Friends Colony, New Delhi",1
18376488,"Shop 15, Community Centre, New Friends Colony, New Delhi",New Friends Colony,New Delhi,28.5613147,77.2683973,,1,"New Friends Colony, New Delhi",1
308334,"Shop 99, Sarai Jullena, Near Escort Hospital, Near New Friends Colony, New Delhi",New Friends Colony,New Delhi,28.5594117256,77.2725091875,,1,"New Friends Colony, New Delhi",1
18144480,"New Friends Colony, New Delhi",New Friends Colony,New Delhi,28.56528,77.271844,,1,"New Friends Colony, New Delhi",1
308332,"74 Bharat Nagar, New Friends Colony, New Delhi",New Friends Colony,New Delhi,28.5656374451,77.270042561,,1,"New Friends Colony, New Delhi",1
18303863,"Next to Mata Ki Mandir, New Friends Colony, New Delhi",New Friends Colony,New Delhi,28.5697136165,77.2675477713,,1,"New Friends Colony, New Delhi",1
18400733,"PVR Anupam Complex, District Centre, Sector 1",PVR Anupam Complex,New Delhi,28.5235225916,77.2072741762,,1,"PVR Anupam Complex, New Delhi",1
3814,"Food Court, FC-2/A, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,28.5288808782,77.215937376,0,1,"DLF Place Mall, Saket, New Delhi",1
948,"A-4, Sarvodaya Enclave, Adchini, New Delhi",Adchini,New Delhi,28.5386662,77.1988082,0,1,"Adchini, New Delhi",1
2222,"GF 7, PVR  Anupam Complex, Saket, New Delhi",PVR Anupam Complex,New Delhi,28.5233853,77.2070566,0,1,"PVR Anupam Complex, New Delhi",1
18303724,"3, PVR Anupam Complex, Community Centre, Saket, New Delhi",PVR Anupam Complex,New Delhi,28.5233829602,77.2074485198,,1,"PVR Anupam Complex, New Delhi",1
18317517,"M-10, 1st Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5503422,77.234992,110048,1,"Greater Kailash (GK) 1, New Delhi",1
302478,"S Block, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5510721,77.2341837,,1,"Greater Kailash (GK) 1, New Delhi",1
309477,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5501971,77.2353512,,1,"Greater Kailash (GK) 1, New Delhi",1
18386761,"M-22, 2nd Floor, Main Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5497745,77.2356207,110048,1,"Greater Kailash (GK) 1, New Delhi",1
311515,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5502088,77.2350504,,1,"Greater Kailash (GK) 1, New Delhi",1
2653,"S-5, Ground Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5501728,77.2330661,0,1,"Greater Kailash (GK) 1, New Delhi",1
308865,"C-67A, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5567356,77.2327504,,1,"Greater Kailash (GK) 1, New Delhi",1
4385,"13, Guru Nanak Market, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5467137,77.2439728,0,1,"Greater Kailash (GK) 1, New Delhi",1
18396409,"M 28 E, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5496318734,77.2363553569,,1,"Greater Kailash (GK) 1, New Delhi",1
18291475,"34, 1st Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5496806,77.2365188,110048,1,"Greater Kailash (GK) 1, New Delhi",1
18456728,"71, 2nd Floor, M-Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.550974,77.2340939,,1,"Greater Kailash (GK) 1, New Delhi",1
18365895,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.538071,77.259616,,1,"Greater Kailash (GK) 1, New Delhi",1
18415352,"M 33, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5496719265,77.2364230826,110048,1,"Greater Kailash (GK) 1, New Delhi",1
18203180,"11, N Block, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5563909,77.233555,,1,"Greater Kailash (GK) 1, New Delhi",1
9835,"B-36, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5462678,77.2440227,0,1,"Greater Kailash (GK) 1, New Delhi",1
18377926,"41 - Zamrudpur, Near Gurudwara, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5495382199,77.2367184609,,1,"Greater Kailash (GK) 1, New Delhi",1
147,"M-57, 1st Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5505215,77.234992,0,1,"Greater Kailash (GK) 1, New Delhi",1
312302,"M 45, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5482719,77.2405602,,1,"Greater Kailash (GK) 1, New Delhi",1
18313122,"M 2, Next to SCI Hospital, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5500924,77.2337795,110048,1,"Greater Kailash (GK) 1, New Delhi",1
18371438,"N-6, 1st Floor, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,New Delhi,28.5568711,77.2334203,,1,"Greater Kailash (GK) 1, New Delhi",1
18481294,"F137/3, Near Hanuman Mandir, Gautam Nagar, Green Park, New Delhi",Green Park,New Delhi,28.560101,77.2097034,,1,"Green Park, New Delhi",1
18372315,"C-18, Green Park, New Delhi",Green Park,New Delhi,0.0,0.0,,1,"Green Park, New Delhi",1
18425177,"S-12, Green Park Extension, Green Park, New Delhi",Green Park,New Delhi,28.5584086,77.2057995,,1,"Green Park, New Delhi",1
18412904,"Green Park, New Delhi",Green Park,New Delhi,28.557068,77.2049011,,1,"Green Park, New Delhi",1
18481289,"G 39, Opposite The Asian Age Green Park, Green Park Main Market, Green Park, New Delhi",Green Park,New Delhi,28.5579188,77.2028955,,1,"Green Park, New Delhi",1
18250897,"H-34, Green Park Extension, Green Park, New Delhi",Green Park,New Delhi,28.5608042,77.2039156,,1,"Green Park, New Delhi",1
18354330,"H 12 B, Green Park, New Delhi",Green Park,New Delhi,28.5589794017,77.2024332208,,1,"Green Park, New Delhi",1
18430894,"U-30, Green Park, New Delhi",Green Park,New Delhi,0.0,0.0,,1,"Green Park, New Delhi",1
18424593,"Opposite S-26, Green Park, New Delhi",Green Park,New Delhi,28.5566575,77.2024756,,1,"Green Park, New Delhi",1
303092,"12, Hauz Khas Village, New Delhi",Hauz Khas Village,New Delhi,28.5542015,77.1948582,,1,"Hauz Khas Village, New Delhi",1
8893,"30-A, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,New Delhi,28.5541282,77.1944156,0,1,"Hauz Khas Village, New Delhi",1
89,"Shop 1, Hauz Khas Village, New Delhi",Hauz Khas Village,New Delhi,28.555157,77.1952749,0,1,"Hauz Khas Village, New Delhi",1
301131,"30, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,New Delhi,28.5540858,77.194058,,1,"Hauz Khas Village, New Delhi",1
5030,"9-A, 2nd & 3rd Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,New Delhi,28.5541766,77.1944824,0,1,"Hauz Khas Village, New Delhi",1
307360,"30, 1st Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,New Delhi,28.5541009,77.1941749,,1,"Hauz Khas Village, New Delhi",1
304542,"27-A/1, Opposite Central Park, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5617035,77.2145148,,1,"Hauz Khas, New Delhi",1
18416840,"Shop 8, Plot 1, Kaushalya Park, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5508626,77.2046327,,1,"Hauz Khas, New Delhi",1
18469980,"A-15A Front, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5503273,77.2039324,,1,"Hauz Khas, New Delhi",1
301325,"122 A-10,Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5614631,77.2115953,,1,"Hauz Khas, New Delhi",1
18381236,"Gulmohar Park, Hauz Khas, New Delhi",Hauz Khas,New Delhi,0.0,0.0,,1,"Hauz Khas, New Delhi",1
301327,"Shop 2, 117/1, Sudarshan Road, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.562373,77.2107833,,1,"Hauz Khas, New Delhi",1
304546,"D-137, Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5604449,77.2093036,,1,"Hauz Khas, New Delhi",1
18245263,"DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5521888,77.2039336,,1,"Hauz Khas, New Delhi",1
18313482,"D 74, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5515237,77.2070845,110016,1,"Hauz Khas, New Delhi",1
300607,"101, DDA Shopping Complex, Vijay Mandal, Near Metro Satation, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5416535,77.2043752,0,1,"Hauz Khas, New Delhi",1
308599,"Shop 6, Aurobindo Market, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5518155,77.2037786,,1,"Hauz Khas, New Delhi",1
311033,"56, Kalu Sarai, Opposite IIT Gate, Near Azad Apatments, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.542347,77.2027931,,1,"Hauz Khas, New Delhi",1
